# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  1.8954  	0          	0          	0          	0          	1          	0          
  1.8972  	0          	0          	0          	0          	1          	0          
  1.899   	0          	0          	0          	0          	1          	0          
  1.9008  	0          	0          	0          	0          	1          	0          
  1.9026  	0          	0          	0          	0          	1          	0          
  1.9044  	0          	0          	0          	0          	1          	0          
  1.9062  	0          	0          	0          	0          	1          	0          
  1.908   	0          	0          	0          	0          	1          	0          
  1.9098  	0          	0          	0          	0          	1          	0          
  1.9116  	0          	0          	0          	0          	1          	0          
  1.9134  	0          	0          	0          	0          	1          	0          
  1.9152  	0          	0          	0          	0          	1          	0          
  1.917   	0          	0          	0          	0          	1          	0          
  1.9188  	0          	0          	0          	0          	1          	0          
  1.9206  	0          	0          	0          	0          	1          	0          
  1.9224  	0          	0          	0          	0          	1          	0          
  1.9242  	0          	0          	0          	0          	1          	0          
  1.926   	0          	0          	0          	0          	1          	0          
  1.9278  	0          	0          	0          	0          	1          	0          
  1.9296  	0          	0          	0          	0          	1          	0          
  1.9314  	0          	0          	0          	0          	1          	0          
  1.9332  	0          	0          	0          	0          	1          	0          
  1.935   	0          	0          	0          	0          	1          	0          
  1.9368  	0          	0          	0          	0          	1          	0          
  1.9386  	0          	0          	0          	0          	1          	0          
  1.9404  	0          	0          	0          	0          	1          	0          
  1.9422  	0          	0          	0          	0          	1          	0          
  1.944   	0          	0          	0          	0          	1          	0          
  1.9458  	0          	0          	0          	0          	1          	0          
  1.9476  	0          	0          	0          	0          	1          	0          
  1.9494  	0          	0          	0          	0          	1          	0          
  1.9512  	0          	0          	0          	0          	1          	0          
  1.953   	0          	0          	0          	0          	1          	0          
  1.9548  	0          	0          	0          	0          	1          	0          
  1.9566  	0          	0          	0          	0          	1          	0          
  1.9584  	0          	0          	0          	0          	1          	0          
  1.9602  	0          	0          	0          	0          	1          	0          
  1.962   	0          	0          	0          	0          	1          	0          
  1.9638  	0          	0          	0          	0          	1          	0          
  1.9656  	0          	0          	0          	0          	1          	0          
  1.9674  	0          	0          	0          	0          	1          	0          
  1.9692  	0          	0          	0          	0          	1          	0          
  1.971   	0          	0          	0          	0          	1          	0          
  1.9728  	0          	0          	0          	0          	1          	0          
  1.9746  	0          	0          	0          	0          	1          	0          
  1.9764  	0          	0          	0          	0          	1          	0          
  1.9782  	0          	0          	0          	0          	1          	0          
  1.98    	0          	0          	0          	0          	1          	0          
  1.9818  	0          	0          	0          	0          	1          	0          
  1.9836  	0          	0          	0          	0          	1          	0          
  1.9854  	0          	0          	0          	0          	1          	0          
  1.9872  	0          	0          	0          	0          	1          	0          
  1.989   	0          	0          	0          	0          	1          	0          
  1.9908  	0          	0          	0          	0          	1          	0          
  1.9926  	0          	0          	0          	0          	1          	0          
  1.9944  	0          	0          	0          	0          	1          	0          
  1.9962  	0          	0          	0          	0          	1          	0          
  1.998   	0          	0          	0          	0          	1          	0          
  1.9998  	0          	0          	0          	0          	1          	0          
  2.0016  	0          	0          	0          	0          	1          	0          
  2.0034  	0          	0          	0          	0          	1          	0          
  2.0052  	0          	0          	0          	0          	1          	0          
  2.007   	0          	0          	0          	0          	1          	0          
  2.0088  	0          	0          	0          	0          	1          	0          
  2.0106  	0          	0          	0          	0          	1          	0          
  2.0124  	0          	0          	0          	0          	1          	0          
  2.0142  	0          	0          	0          	0          	1          	0          
  2.016   	0          	0          	0          	0          	1          	0          
  2.0178  	0          	0          	0          	0          	1          	0          
  2.0196  	0          	0          	0          	0          	1          	0          
  2.0214  	0          	0          	0          	0          	1          	0          
  2.0232  	0          	0          	0          	0          	1          	0          
  2.025   	0          	0          	0          	0          	1          	0          
  2.0268  	0          	0          	0          	0          	1          	0          
  2.0286  	0          	0          	0          	0          	1          	0          
  2.0304  	0          	0          	0          	0          	1          	0          
  2.0322  	0          	0          	0          	0          	1          	0          
  2.034   	0          	0          	0          	0          	1          	0          
